species,Lon, Lat
Vole_N,-121.51992,37.62928
Vole_N,-121.47564,37.658019
Vole_N,-121.46288,37.666978
Vole_N,-121.4516667,37.67
Vole_N,-121.426853,37.744623
Vole_N,-121.330841,37.629808
Vole_N,-121.32522,38.214641
Vole_N,-121.18953,35.64367
Vole_N,-120.8860362,35.4458613
Vole_N,-120.8768766,35.4202235
Vole_N,-120.867658,35.369419
Vole_N,-120.8665152,35.3694014
Vole_N,-120.85,35.3666667
Vole_N,-120.849793,35.365316
Vole_N,-120.8486777,35.3469077
Vole_N,-120.8333333,35.4
Vole_N,-120.6298,35.1158
Vole_N,-120.6,35.0833333
Vole_N,-120.3666667,35.6333333
Vole_N,-120.2666667,35.7333333
Vole_N,-121.2181306,35.65535
Vole_N,-121.08834,35.53973
Vole_N,-120.69898,35.33844
Vole_N,-120.1956,35.35376111
Vole_N,-121.31782,35.764517
Vole_N,-121.284444,35.665556
Vole_N,-121.09112,35.54071
Vole_N,-121.0883,35.53793
Vole_N,-121.086439,35.557241
Vole_N,-120.84938,35.366994
Vole_N,-120.8489,35.3658
Vole_N,-120.84366,35.28734
Vole_N,-120.839609,35.38855
Vole_N,-120.834755,35.326023
Vole_N,-120.829245,35.3092
Vole_N,-120.738889,35.321389
Vole_N,-120.6973,35.723588
Vole_N,-120.61595,35.0279833
Vole_N,-120.615235,35.027465
Vole_N,-120.6141167,35.0265
Vole_N,-120.6091167,35.0212333
Vole_N,-120.6082333,35.02215
Vole_N,-120.31531,35.385682
Vole_N,-122.4968524,37.5051178
Vole_N,-122.4782294,37.6928955
Vole_N,-122.4598241,37.6927503
Vole_N,-122.41,37.628
Vole_N,-122.4011,37.3429
Vole_N,-122.384,37.648
Vole_N,-122.38,37.624
Vole_N,-122.367,37.614
Vole_N,-122.363611,37.583333
Vole_N,-122.32,37.591
Vole_N,-122.274227,37.319025
Vole_N,-122.27068,37.434565
Vole_N,-122.2320544,37.3836054
Vole_N,-122.2227144,37.4698329
Vole_N,-122.42,37.63
Vole_N,-122.41,37.61
Vole_N,-122.39,37.58
Vole_N,-122.39,37.63
Vole_N,-122.36,37.58
Vole_N,-122.25,37.54
Vole_N,-122.1692403,37.4276996
Vole_N,-122.1338033,37.4351554
Vole_N,-122.5478,37.93663
Vole_N,-122.49056,37.64716
Vole_N,-122.48731,37.67327
Vole_N,-122.47547,37.66585
Vole_N,-122.4563167,37.69291667
Vole_N,-122.45599,37.67536
Vole_N,-122.4463,37.62425
Vole_N,-122.43376,37.65747
Vole_N,-122.42883,37.58518
Vole_N,-122.42673,37.701
Vole_N,-122.42061,37.59842
Vole_N,-122.41119,37.26577
Vole_N,-122.37825,37.25572
Vole_N,-122.2953,37.5161
Vole_N,-122.26939,37.31586
Vole_N,-122.24503,37.4027
Vole_N,-122.2412333,37.33913333
Vole_N,-122.23205,37.3836
Vole_N,-122.21964,37.40247
Vole_N,-122.20635,37.42079999
Vole_N,-122.18366,37.4535
Vole_N,-122.17575,37.42257
Vole_N,-122.12403,37.47384
Vole_N,-122.11833,37.50509
Vole_N,-122.410377,37.266407
Vole_N,-122.384049,37.65356
Vole_N,-122.381799,37.251624
Vole_N,-122.3620861,37.20050522
Vole_N,-122.28173,37.2506
Vole_N,-122.273436,37.531515
Vole_N,-122.26187,37.509454
Vole_N,-122.257008,37.302572
Vole_N,-122.2276197,37.40799038
Vole_N,-122.227132,37.484841
