species,lon,lat
Microtus californicus,-121.92429,36.62143
Microtus californicus,-121.90324,36.4809
Microtus californicus,-121.88597,36.59359
Microtus californicus,-121.80348,36.75086
Microtus californicus,-121.7976,36.33373
Microtus californicus,-121.78592,36.80345
Microtus californicus,-121.69753,36.17507
Microtus californicus,-121.57815,36.09283
Microtus californicus,-121.33986,35.81256
Microtus californicus,-121.0686111,36.18861111
Microtus californicus,-120.74949,35.8414
Microtus californicus,-121.933,36.636
Microtus californicus,-121.917469,36.619863
Microtus californicus,-121.90426,36.602688
Microtus californicus,-121.898014,36.57092
Microtus californicus,-121.897474,36.59962
Microtus californicus,-121.835607,36.60922
Microtus californicus,-121.813352,36.664542
Microtus californicus,-121.803876,36.740111
Microtus californicus,-121.80221,36.74966
Microtus californicus,-121.79908,36.74736
Microtus californicus,-121.799035,36.683841
Microtus californicus,-121.79896,36.74749
Microtus californicus,-121.79874,36.74771
Microtus californicus,-121.79868,36.74776
Microtus californicus,-121.79811,36.72202
Microtus californicus,-121.78871,36.7384
Microtus californicus,-121.787326,36.773286
Microtus californicus,-121.78711,36.73701
Microtus californicus,-121.78668,36.804902
Microtus californicus,-121.7859,36.7943
Microtus californicus,-121.78521,36.73606
Microtus californicus,-121.785,36.73632
